"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"5579","MSB:Fish:632",1939,2,5,"MSB 632-1","JAR11793F","JG","CLW","08-04-2025","F",56,48,2023,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5580","MSB:Fish:632",1959,2,5,"MSB 632-5","JAR11797F","JG","MV","08-04-2025",NA,75,62,4419,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",NA
"5581","MSB:Fish:632",1939,2,5,"MSB 632-2","JAR11794F","JG","CW","08-04-2025",NA,67,56,3607,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5582","MSB:Fish:637",1941,9,14,"MSB 637-4","JAR11801F","EO","JG","08-05-2025",NA,37,29,335,"impact","impact_1941-1950",35.096748,-106.692027,"nem.larv",0
"5583","MSB:Fish:637",1941,9,14,"MSB 637-5","JAR11800F","JG","CW","08-05-2025",NA,36,30,346,"impact","impact_1941-1950",35.096748,-106.692027,"nem.larv",0
"5584","MSB:Fish:637",1941,9,14,"MSB 637-3","JAR11798F","JG","JG","08-05-2025",NA,38,33,509,"impact","impact_1941-1950",35.096748,-106.692027,"nem.larv",0
"5585","MSB:Fish:637",1941,9,14,"MSB 637-2","JAR11803F","EO","EO","08-05-2025","F",41,33,462,"impact","impact_1941-1950",35.096748,-106.692027,"nem.larv",0
"5586","MSB:Fish:637",1941,9,14,"MSB 637-1","JAR11806F","JG","CW","08-05-2025",NA,52,45,1192,"impact","impact_1941-1950",35.096748,-106.692027,"nem.larv",0
"5587","MSB:Fish:646",1939,6,13,"MSB 646-3","JAR11842F","EO","BP","08-11-2025",NA,46,37,1079,"impact","impact_1931-1940",35.197329,-106.642983,"nem.larv",0
"5588","MSB:Fish:646",1939,6,13,"MSB 646-2","JAR11839F","BP","BP","08-11-2025",NA,37,31,557,"impact","impact_1931-1940",35.197329,-106.642983,"nem.larv",0
"5589","MSB:Fish:646",1939,6,13,"MSB 646-4","JAR11836F","EO","JG","08-11-2025","F",30,25,290,"impact","impact_1931-1940",35.197329,-106.642983,"nem.larv",0
"5590","MSB:Fish:646",1939,6,13,"MSB 646-1","JAR11834F","EO","CW","08-11-2025",NA,44,36,932,"impact","impact_1931-1940",35.197329,-106.642983,"nem.larv",0
"5591","MSB:Fish:658",1939,1,30,"MSB 658-2","JAR11684F","EO","GC","07-28-2025",NA,43,34,582,"impact","impact_1931-1940",35.100259,-106.692107,"nem.larv",0
"5592","MSB:Fish:658",1939,1,30,"MSB 658-1","JAR11681F","BP","CLW","07-28-2025","F",42,33,574,"impact","impact_1931-1940",35.100259,-106.692107,"nem.larv",0
"5593","MSB:Fish:658",1939,1,30,"MSB 658-3","JAR11687F","BP","GC","07-28-2025",NA,30,22,213,"impact","impact_1931-1940",35.100259,-106.692107,"nem.larv",0
"5594","MSB:Fish:658",1939,1,30,"MSB 658-5","JAR11702F","EO","CLW","07-28-2025",NA,39,30,427,"impact","impact_1931-1940",35.100259,-106.692107,"nem.larv",0
"5595","MSB:Fish:658",1939,1,30,"MSB 658-4","JAR11701F","EO","EO","07-28-2025",NA,43,34,654,"impact","impact_1931-1940",35.100259,-106.692107,"nem.larv",0
"5596","MSB:Fish:667",1947,10,25,"MSB 667-3","JAR11672F","EO","CLW","07-28-2025",NA,47,38,876,"control","control_1941-1950",35.380629,-106.503529,"nem.larv",0
"5597","MSB:Fish:667",1947,10,25,"MSB 667-4","JAR11676F","BP","EO","07-28-2025",NA,44,35,779,"control","control_1941-1950",35.380629,-106.503529,"nem.larv",0
"5598","MSB:Fish:667",1947,10,25,"MSB 667-5","JAR11675F","EO","EO","07-28-2025","F",47,37,864,"control","control_1941-1950",35.380629,-106.503529,"nem.larv",0
"5599","MSB:Fish:667",1947,10,25,"MSB 667-1","JAR11674F","BP","BP","07-28-2025",NA,51,41,1178,"control","control_1941-1950",35.380629,-106.503529,"nem.larv",0
"5600","MSB:Fish:667",1947,10,25,"MSB 667-2","JAR11671F","BP","EO","07-28-2025","F",44,35,784,"control","control_1941-1950",35.380629,-106.503529,"nem.larv",0
"5601","MSB:Fish:679",1942,2,28,"MSB 679-4","JAR11831F","EO","CLW","08-07-2025","F",62,54,2530,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",NA
"5602","MSB:Fish:679",1942,2,28,"MSB 679-5","JAR11832F","JG","CW","08-07-2025",NA,34,27,314,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5603","MSB:Fish:679",1942,2,28,"MSB 679-2","JAR11828F","EO","CW","08-07-2025","F",68,55,3294,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5604","MSB:Fish:679",1942,2,28,"MSB 679-6","JAR11838F","EO","CW","08-07-2025",NA,69,57,3902,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5605","MSB:Fish:679",1942,2,28,"MSB 679-1","JAR11830F","JG","CW","08-07-2025",NA,51,42,1331,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5606","MSB:Fish:679",1942,2,28,"MSB 679-3","JAR11829F","JG","CW","08-07-2025",NA,43,35,710,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",NA
"5607","MSB:Fish:679",1942,2,28,"MSB 679-10","JAR11837F","BP","CW","08-07-2025",NA,48,39,1139,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5608","MSB:Fish:679",1942,2,28,"MSB 679-9","JAR11843F","EO","CW","08-07-2025",NA,34,28,346,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",NA
"5609","MSB:Fish:679",1942,2,28,"MSB 679-7","JAR11840F","BP","CW","08-07-2025",NA,46,36,858,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",0
"5610","MSB:Fish:679",1942,2,28,"MSB 679-8","JAR11835F","BP","EO CW","08-07-2025",NA,32,27,378,"control","control_1941-1950",35.37417,-106.49278,"nem.larv",NA
"5611","MSB:Fish:680",1959,2,24,"MSB 680-5","JAR11628F","EO","JG","07-23-2025",NA,42,34,600,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5612","MSB:Fish:680",1959,2,24,"MSB 680-2","JAR11638F","BP","JG","07-23-2025",NA,54,41,1494,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5613","MSB:Fish:680",1959,2,24,"MSB 680-3","JAR11632F","EO","GC","07-23-2025",NA,63,51,2575,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5614","MSB:Fish:680",1959,2,24,"MSB 680-1","JAR11629F","EO","JG GC","07-23-2025","F",40,33,661,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5615","MSB:Fish:680",1959,2,24,"MSB 680-4","JAR11635F","BP","EO GC","07-23-2025",NA,69,54,3918,"impact","impact_1951-1960",34.987044,-106.690293,"nem.larv",0
"5616","MSB:Fish:68516",1984,8,16,"MSB 68516-5","JAR11850F","EO","BP","08-12-2025",NA,39,31,483,"control","control_1981-1990",35.211416,-106.612833,"nem.larv",0
"5617","MSB:Fish:68516",1984,8,16,"MSB 68516-4","JAR11853F","BP","CW","08-12-2025",NA,35,28,326,"control","control_1981-1990",35.211416,-106.612833,"nem.larv",0
"5618","MSB:Fish:68516",1984,8,16,"MSB 68516-3","JAR11856F","EO","CW","08-12-2025",NA,38,30,429,"control","control_1981-1990",35.211416,-106.612833,"nem.larv",0
"5619","MSB:Fish:68516",1984,8,16,"MSB 68516-2","JAR11869F","BP","EO","08-12-2025","F",35,28,409,"control","control_1981-1990",35.211416,-106.612833,"nem.larv",0
"5620","MSB:Fish:68516",1984,8,16,"MSB 68516-1","JAR11872F","EO","EO","08-12-2025","F",36,29,408,"control","control_1981-1990",35.211416,-106.612833,"nem.larv",0
"5621","MSB:Fish:705",1949,10,21,"MSB 705-2","JAR11673F","BP","JG","07-24-2025",NA,46,39,880,"impact","impact_1941-1950",34.929201,-106.681499,"nem.larv",0
"5622","MSB:Fish:705",1949,10,21,"MSB 705-1","JAR11682F","JG","CLW","07-24-2025","F",39,32,543,"impact","impact_1941-1950",34.929201,-106.681499,"nem.larv",0
"5623","MSB:Fish:705",1949,10,21,"MSB 705-3","JAR11685F","JG","CLW","07-24-2025",NA,45,36,779,"impact","impact_1941-1950",34.929201,-106.681499,"nem.larv",NA
"5624","MSB:Fish:705",1949,10,21,"MSB 705-5","JAR11679F","JG","GC","07-24-2025",NA,37,32,510,"impact","impact_1941-1950",34.929201,-106.681499,"nem.larv",0
"5625","MSB:Fish:705",1949,10,21,"MSB 705-4","JAR11688F","BP","JG","07-24-2025","F",36,30,391,"impact","impact_1941-1950",34.929201,-106.681499,"nem.larv",0
"5626","MSB:Fish:706",1949,11,5,"MSB 706-4","JAR11667F","JG","GC","07-24-2025",NA,36,30,440,"control","control_1941-1950",35.211994,-106.631125,"nem.larv",1
"5627","MSB:Fish:706",1949,11,5,"MSB 706-5","JAR11670F","BP","GC","07-24-2025",NA,34,26,335,"control","control_1941-1950",35.211994,-106.631125,"nem.larv",1
"5628","MSB:Fish:706",1949,11,5,"MSB 706-1","JAR11669F","BP","GC","07-24-2025",NA,52,40,1287,"control","control_1941-1950",35.211994,-106.631125,"nem.larv",0
"5629","MSB:Fish:706",1949,11,5,"MSB 706-2","JAR11666F","JG","CLW","07-24-2025","F",37,31,475,"control","control_1941-1950",35.211994,-106.631125,"nem.larv",0
"5630","MSB:Fish:706",1949,11,5,"MSB 706-3","JAR11668F","BP","JG","07-24-2025","F",45,35,910,"control","control_1941-1950",35.211994,-106.631125,"nem.larv",0
"5631","MSB:Fish:7206",1989,11,4,"MSB 7206-5","JAR11882F","EO","CW","08-12-2025",NA,39,31,547,"impact","impact_1981-1990",35.205042,-106.609081,"nem.larv",0
"5632","MSB:Fish:7206",1989,11,4,"MSB 7206-4","JAR11883F","BP","CW","08-12-2025",NA,42,32,787,"impact","impact_1981-1990",35.205042,-106.609081,"nem.larv",NA
"5633","MSB:Fish:7206",1989,11,4,"MSB 7206-3","JAR11884F","EO","BP","08-12-2025",NA,50,40,1145,"impact","impact_1981-1990",35.205042,-106.609081,"nem.larv",0
"5634","MSB:Fish:7206",1989,11,4,"MSB 7206-2","JAR11881F","BP","CW","08-12-2025",NA,44,36,509,"impact","impact_1981-1990",35.205042,-106.609081,"nem.larv",NA
"5635","MSB:Fish:7206",1989,11,4,"MSB 7206-1","JAR11885F","EO","BP","08-12-2025","F",45,36,934,"impact","impact_1981-1990",35.205042,-106.609081,"nem.larv",0
"5636","MSB:Fish:7235",1989,11,12,"MSB 7235-5","JAR11871F","EO","EO","08-12-2025","F",61,50,2559,"impact","impact_1981-1990",34.994298,-106.678945,"nem.larv",0
"5637","MSB:Fish:7235",1989,11,12,"MSB 7235-4","JAR11877F","EO","CW","08-12-2025",NA,53,44,1514,"impact","impact_1981-1990",34.994298,-106.678945,"nem.larv",0
"5638","MSB:Fish:7235",1989,11,12,"MSB 7235-3","JAR11880F","EO","EO","08-12-2025","F",64,53,3028,"impact","impact_1981-1990",34.994298,-106.678945,"nem.larv",0
"5639","MSB:Fish:7235",1989,11,12,"MSB 7235-2","JAR11879F","EO","CW","08-12-2025",NA,59,47,1988,"impact","impact_1981-1990",34.994298,-106.678945,"nem.larv",0
"5640","MSB:Fish:7235",1989,11,12,"MSB 7235-1","JAR11874F","EO","EO","08-12-2025","F",62,51,2486,"impact","impact_1981-1990",34.994298,-106.678945,"nem.larv",0
"5641","MSB:Fish:7252",1989,11,19,"MSB 7252-3","JAR11657F","JG","BP GC","07-24-2025",NA,42,34,716,"impact","impact_1981-1990",35.017903,-106.661847,"nem.larv",NA
"5642","MSB:Fish:7252",1989,11,19,"MSB 7252-5","JAR11656F","JG","GC","07-24-2025","F",33,27,332,"impact","impact_1981-1990",35.017903,-106.661847,"nem.larv",0
"5643","MSB:Fish:7252",1989,11,19,"MSB 7252-4","JAR11659F","EO","EO GC","07-24-2025","F",54,44,1801,"impact","impact_1981-1990",35.017903,-106.661847,"nem.larv",0
"5644","MSB:Fish:7252",1989,11,19,"MSB 7252-1","JAR11658F","JG","JG GC","07-24-2025",NA,53,44,1807,"impact","impact_1981-1990",35.017903,-106.661847,"nem.larv",0
"5645","MSB:Fish:7252",1989,11,19,"MSB 7252-2","JAR11660F","EO","GC","07-24-2025",NA,58,48,2422,"impact","impact_1981-1990",35.017903,-106.661847,"nem.larv",0
"5646","MSB:Fish:7258",1989,11,20,"MSB 7258-1","JAR11873F","BP","JG","08-11-2025",NA,55,45,1903,"impact","impact_1981-1990",35.014147,-106.665834,"nem.larv",0
"5647","MSB:Fish:7258",1989,11,20,"MSB 7258-2","JAR11870F","BP","JG","08-11-2025",NA,50,41,1290,"impact","impact_1981-1990",35.014147,-106.665834,"nem.larv",0
"5648","MSB:Fish:7258",1989,11,20,"MSB 7258-3","JAR11876F","BP","JG","08-11-2025","F",52,42,1526,"impact","impact_1981-1990",35.014147,-106.665834,"nem.larv",NA
"5649","MSB:Fish:7258",1989,11,20,"MSB 7258-4","JAR11878F","EO","CW","08-11-2025",NA,62,50,2617,"impact","impact_1981-1990",35.014147,-106.665834,"nem.larv",0
"5650","MSB:Fish:7258",1989,11,20,"MSB 7258-5","JAR11875F","BP","CW","08-11-2025",NA,56,46,2024,"impact","impact_1981-1990",35.014147,-106.665834,"nem.larv",0
"5651","MSB:Fish:726",1959,2,20,"MSB 726-4","JAR11805F","JG","EO","08-07-2025",NA,48,38,811,"control","control_1951-1960",35.332004,-106.553224,"nem.larv",0
"5652","MSB:Fish:726",1959,2,20,"MSB 726-5","JAR11804F","EO","EO","08-07-2025","F",44,35,647,"control","control_1951-1960",35.332004,-106.553224,"nem.larv",0
"5653","MSB:Fish:726",1959,2,20,"MSB 726-1","JAR11807F","EO","EO","08-07-2025",NA,47,37,832,"control","control_1951-1960",35.332004,-106.553224,"nem.larv",0
"5654","MSB:Fish:726",1959,2,20,"MSB 726-2","JAR11799F","JG","CW","08-07-2025",NA,53,43,1273,"control","control_1951-1960",35.332004,-106.553224,"nem.larv",0
"5655","MSB:Fish:726",1959,2,20,"MSB 726-3","JAR11802F","EO","EO","08-07-2025",NA,54,43,1077,"control","control_1951-1960",35.332004,-106.553224,"nem.larv",0
"5656","MSB:Fish:727",1949,7,28,"MSB 727-2","JAR11642F","BP","GC","07-23-2025",NA,32,27,306,"impact","impact_1941-1950",35.188761,-106.64706,"nem.larv",0
"5657","MSB:Fish:727",1949,7,28,"MSB 727-1","JAR11645F","EO","GC","07-23-2025",NA,34,27,359,"impact","impact_1941-1950",35.188761,-106.64706,"nem.larv",0
"5658","MSB:Fish:727",1949,7,28,"MSB 727-3","JAR11648F","EO","BP GC","07-23-2025",NA,37,30,492,"impact","impact_1941-1950",35.188761,-106.64706,"nem.larv",NA
"5659","MSB:Fish:727",1949,7,28,"MSB 727-4","JAR11650F","EO","BP GC","07-23-2025",NA,35,28,418,"impact","impact_1941-1950",35.188761,-106.64706,"nem.larv",0
"5660","MSB:Fish:727",1949,7,28,"MSB 727-5","JAR11647F","BP","BP EO GC","07-23-2025",NA,31,23,254,"impact","impact_1941-1950",35.188761,-106.64706,"nem.larv",0
"5661","MSB:Fish:7824",1990,4,18,"MSB 7824-3","JAR11640F","JG","BP GC","07-24-2025",NA,45,34,798,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5662","MSB:Fish:7824",1990,4,18,"MSB 7824-1","JAR11644F","JG","GC","07-24-2025",NA,45,37,1085,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",NA
"5663","MSB:Fish:7824",1990,4,18,"MSB 7824-2","JAR11634F","EO","GC","07-24-2025","F",42,34,873,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",NA
"5664","MSB:Fish:7824",1990,4,18,"MSB 7824-5","JAR11637F","EO","BP, GC","07-24-2025",NA,33,27,403,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5665","MSB:Fish:7824",1990,4,18,"MSB 7824-4","JAR11641F","EO","EO GC","07-24-2025",NA,37,30,542,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5666","MSB:Fish:7832",1990,4,18,"MSB 7832-4","JAR11718F","EO","BP","07-31-2025",NA,39,31,635,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5667","MSB:Fish:7832",1990,4,18,"MSB 7832-2","JAR11725F","EO","BP","07-31-2025","F",48,39,1627,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5668","MSB:Fish:7832",1990,4,18,"MSB 7832-1","JAR11722F","JG","GC","07-31-2025",NA,39,32,681,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",NA
"5669","MSB:Fish:7832",1990,4,18,"MSB 7832-3","JAR11719F","JG","GC","07-31-2025",NA,48,39,1139,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",NA
"5670","MSB:Fish:7832",1990,4,18,"MSB 7832-5","JAR11728F","JG","GC","07-31-2025",NA,37,30,583,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5671","MSB:Fish:8990",1990,10,28,"MSB 8990-3","JAR11697F","EO","GC","07-23-2025",NA,53,43,1605,"impact","impact_1981-1990",35.089293,-106.680842,"nem.larv",0
"5672","MSB:Fish:8990",1990,10,28,"MSB 8990--5","JAR11694F","BP","JG GC","07-23-2025",NA,44,34,793,"impact","impact_1981-1990",35.089293,-106.680842,"nem.larv",0
"5673","MSB:Fish:8990",1990,10,28,"MSB 8990-3","JAR11698F","BP","JG GC","07-23-2025","F",48,37,906,"impact","impact_1981-1990",35.089293,-106.680842,"nem.larv",0
"5674","MSB:Fish:8990",1990,10,28,"MSB 8990-1","JAR11696F","BP","GC","07-23-2025",NA,51,39,1373,"impact","impact_1981-1990",35.089293,-106.680842,"nem.larv",0
"5675","MSB:Fish:8990",1990,10,28,"MSB 8990-4","JAR11695F","EO","EO GC","07-23-2025",NA,47,38,1097,"impact","impact_1981-1990",35.089293,-106.680842,"nem.larv",0
"5676","MSB:Fish:8998",1990,10,28,"MSB 8998-2","JAR11711F","BP","GC","07-29-2025",NA,39,31,550,"impact","impact_1981-1990",35.196977,-106.642444,"nem.larv",0
"5677","MSB:Fish:8998",1990,10,28,"MSB 8998-3","JAR11710F","EO","JG","07-29-2025",NA,55,44,1916,"impact","impact_1981-1990",35.196977,-106.642444,"nem.larv",0
"5678","MSB:Fish:8998",1990,10,28,"MSB 8998-4","JAR11709F","BP","GC","07-29-2025",NA,54,43,1719,"impact","impact_1981-1990",35.196977,-106.642444,"nem.larv",0
"5679","MSB:Fish:8998",1990,10,28,"MSB 8998-1","JAR11712F","EO","EO","07-29-2025","F",47,38,1015,"impact","impact_1981-1990",35.196977,-106.642444,"nem.larv",0
"5680","MSB:Fish:8998",1990,10,28,"MSB 8998-5","JAR11708F","BP","GC","07-29-2025",NA,57,45,2182,"impact","impact_1981-1990",35.196977,-106.642444,"nem.larv",0
"5681","MSB:Fish:9007",1990,10,28,"MSB 9007-3","JAR11815F","CW","CW","08-08-2025",NA,54,44,1524,"control","control_1981-1990",35.28086111,-106.5988056,"nem.larv",NA
"5682","MSB:Fish:9007",1990,10,28,"MSB 9007-4","JAR11818F","CW","CLW","08-08-2025",NA,57,47,2025,"control","control_1981-1990",35.28086111,-106.5988056,"nem.larv",0
"5683","MSB:Fish:9007",1990,10,28,"MSB 9007-5","JAR11808F","CW","CW","08-08-2025",NA,54,45,1393,"control","control_1981-1990",35.28086111,-106.5988056,"nem.larv",0
"5684","MSB:Fish:9007",1990,10,28,"MSB 9007-1","JAR11809F","CW","CW","08-08-2025",NA,51,42,1392,"control","control_1981-1990",35.28086111,-106.5988056,"nem.larv",0
"5685","MSB:Fish:9007",1990,10,28,"MSB 9007-2","JAR11812F","CW","CW","08-08-2025",NA,57,46,2072,"control","control_1981-1990",35.28086111,-106.5988056,"nem.larv",0
"5686","MSB:Fish:9015",1990,10,28,"MSB 9015-2","JAR11646F","BP","JG","07-28-2025",NA,60,49,2336,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5687","MSB:Fish:9015",1990,10,28,"MSB 9015-5","JAR11643F","JG","CLW","07-28-2025",NA,54,45,1577,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",NA
"5688","MSB:Fish:9015",1990,10,28,"MSB 9015-4","JAR11699F","JG","GC","07-28-2025",NA,46,38,938,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5689","MSB:Fish:9015",1990,10,28,"MSB 9015-3","JAR11651F","BP","GC","07-28-2025",NA,53,43,1447,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",0
"5690","MSB:Fish:9015",1990,10,28,"MSB 9015-1","JAR11700F","JG","GC","07-28-2025","F",55,44,1804,"control","control_1981-1990",35.28302778,-106.5981389,"nem.larv",NA
"5691","MSB:Fish:9023",1990,10,28,"MSB 9023-3","JAR11655F","EO","GC","07-24-2025",NA,45,36,783,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",NA
"5692","MSB:Fish:9023",1990,10,28,"MSB 9023-2","JAR11654F","BP","JG GC","07-24-2025","F",43,44,794,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5693","MSB:Fish:9023",1990,10,28,"MSB 9023-4","JAR116532F","BP","BP GC","07-24-2025",NA,39,29,584,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5694","MSB:Fish:9023",1990,10,28,"MSB 9023-1","JAR11649F","EO","EO GC","07-24-2025","F",52,43,1533,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",0
"5695","MSB:Fish:9023",1990,10,28,"MSB 9023-5","JAR11653F","EO","JG GC","07-24-2025",NA,39,32,563,"control","control_1981-1990",35.322164,-106.557448,"nem.larv",NA
"5696","MSB:Fish:9040",1990,10,29,"MSB 9040-2","JAR11692F","BP","EO GC","07-23-2025",NA,34,27,373,"control","control_1981-1990",35.38033333,-106.4990556,"nem.larv",NA
"5697","MSB:Fish:9040",1990,10,29,"MSB 9040-1","JAR11693F","EO","GC","07-23-2025",NA,50,41,1104,"control","control_1981-1990",35.38033333,-106.4990556,"nem.larv",0
"5698","MSB:Fish:9040",1990,10,29,"MSB 9040-3","JAR11691F","EO","GC","07-23-2025",NA,48,39,1043,"control","control_1981-1990",35.38033333,-106.4990556,"nem.larv",0
"5699","MSB:Fish:9040",1990,10,29,"MSB 9040-5","JAR11689F","BP","JG GC","07-23-2025",NA,34,27,382,"control","control_1981-1990",35.38033333,-106.4990556,"nem.larv",NA
"5700","MSB:Fish:9040",1990,10,29,"MSB 9040-4","JAR11690F","EO","EO GC","07-23-2025","F",50,41,1262,"control","control_1981-1990",35.38033333,-106.4990556,"nem.larv",0
"5701","MSB:Fish:1069",1963,2,22,"MSB 1069-1","JAR11714F","JG","GC","07-29-2025",NA,48,38,1020,"impact","impact_1961-1970",35.051774,-106.671997,"myxo.myxsp",0
"5702","MSB:Fish:1069",1963,2,22,"MSB 1069-5","JAR11716F","EO","JG","07-29-2025",NA,39,31,448,"impact","impact_1961-1970",35.051774,-106.671997,"myxo.myxsp",0
"5703","MSB:Fish:1069",1963,2,22,"MSB 1069-4","JAR11717F","EO","BP","07-29-2025",NA,37,29,428,"impact","impact_1961-1970",35.051774,-106.671997,"myxo.myxsp",0
"5704","MSB:Fish:1069",1963,2,22,"MSB 1069-2","JAR11713F","EO","GC","07-29-2025",NA,42,34,611,"impact","impact_1961-1970",35.051774,-106.671997,"myxo.myxsp",0
"5705","MSB:Fish:1069",1963,2,22,"MSB 1069-3","JAR11715F","JG","JG","07-29-2025",NA,37,30,456,"impact","impact_1961-1970",35.051774,-106.671997,"myxo.myxsp",0
"5706","MSB:Fish:11909",1992,9,16,"MSB 11909-3","JAR10974F","KL","KL","08-11-2025",NA,35,29,380,"impact","impact_1991-2000",35.074,-106.6697778,"myxo.myxsp",0
"5707","MSB:Fish:11909",1992,9,16,"MSB 11909-2","JAR10963F","KL","KL","08-11-2025",NA,34,27,317,"impact","impact_1991-2000",35.074,-106.6697778,"myxo.myxsp",0
"5708","MSB:Fish:11909",1992,9,16,"MSB 11909-1","JAR10971F","KL","KL","08-11-2025",NA,45,37,806,"impact","impact_1991-2000",35.074,-106.6697778,"myxo.myxsp",0
"5709","MSB:Fish:11909",1992,9,16,"MSB 11909-5","JAR10968F","KL","KL","08-11-2025",NA,35,30,392,"impact","impact_1991-2000",35.074,-106.6697778,"myxo.myxsp",0
"5710","MSB:Fish:11909",1992,9,16,"MSB 11909-4","JAR10989F","KL","KL","08-11-2025","F",36,29,420,"impact","impact_1991-2000",35.074,-106.6697778,"myxo.myxsp",0
"5711","MSB:Fish:11954",1992,9,24,"MSB 11954-4","JAR11664F","EO","EO","07-28-2025",NA,40,31,625,"control","control_1991-2000",35.28086111,-106.5988056,"myxo.myxsp",0
"5712","MSB:Fish:11954",1992,9,24,"MSB 11954-2","JAR11663F","BP","CLW","07-28-2025","F",36,29,445,"control","control_1991-2000",35.28086111,-106.5988056,"myxo.myxsp",0
"5713","MSB:Fish:11954",1992,9,24,"MSB 11954-3","JAR11661F","EO","JG","07-28-2025",NA,42,33,642,"control","control_1991-2000",35.28086111,-106.5988056,"myxo.myxsp",0
"5714","MSB:Fish:11954",1992,9,24,"MSB 11954-1","JAR11665F","BP","GC","07-28-2025",NA,42,33,783,"control","control_1991-2000",35.28086111,-106.5988056,"myxo.myxsp",0
"5715","MSB:Fish:11954",1992,9,24,"MSB 11954-5","JAR11662F","BP","BP","07-28-2025",NA,43,33,735,"control","control_1991-2000",35.28086111,-106.5988056,"myxo.myxsp",1
"5716","MSB:Fish:18625",1994,7,21,"MSB 18625-1","JAR10972F","KL","KL","08-06-2025","F",58,47,1820,"control","control_1991-2000",35.39216667,-106.4783611,"myxo.myxsp",0
"5717","MSB:Fish:18625",1994,7,21,"MSB 18625-2","JAR10996F","KL","KL","08-06-2025",NA,35,28,375,"control","control_1991-2000",35.39216667,-106.4783611,"myxo.myxsp",0
"5718","MSB:Fish:18625",1994,7,21,"MSB 18625-3","JAR10997F","KL","KL","08-06-2025",NA,35,29,NA,"control","control_1991-2000",35.39216667,-106.4783611,"myxo.myxsp",0
"5719","MSB:Fish:18625",1994,7,21,"MSB 18625-4","JAR10998F","KL","KL","08-06-2025",NA,39,31,418,"control","control_1991-2000",35.39216667,-106.4783611,"myxo.myxsp",0
"5720","MSB:Fish:18625",1994,7,21,"MSB 18625-5","JAR10973F","KL","KL","08-06-2025",NA,35,28,383,"control","control_1991-2000",35.39216667,-106.4783611,"myxo.myxsp",0
"5721","MSB:Fish:18879",1994,1,25,"MSB 18879-4","JAR10987F","KL","KL","08-06-2025",NA,48,39,948,"control","control_1991-2000",35.28302778,-106.5981389,"myxo.myxsp",0
"5722","MSB:Fish:18879",1994,1,25,"MSB 18879-5","JAR10988F","KL","KL","08-06-2025",NA,59,47,1570,"control","control_1991-2000",35.28302778,-106.5981389,"myxo.myxsp",0
"5723","MSB:Fish:18879",1994,1,25,"MSB 18879-3","JAR10992F","KL","KL","08-06-2025","F",54,45,1486,"control","control_1991-2000",35.28302778,-106.5981389,"myxo.myxsp",0
"5724","MSB:Fish:18879",1994,1,25,"MSB 18879-1","JAR10990F","KL","KL","08-06-2025",NA,42,33,499,"control","control_1991-2000",35.28302778,-106.5981389,"myxo.myxsp",0
"5725","MSB:Fish:18879",1994,1,25,"MSB 18879-2","JAR10991F","KL","KL","08-06-2025",NA,41,33,511,"control","control_1991-2000",35.28302778,-106.5981389,"myxo.myxsp",0
