"","CatalogNumber","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","psite_spp","psite_count"
"146","MSB:Fish:4487",1978,9,29,"MSB 4487-1","JAR8887F","EO","GC","07-03-2025",NA,47,37,1143,"control","control_1971-1980",35.383856,-106.490929,"cope.imler",0
"147","MSB:Fish:4487",1978,9,29,"MSB 4487-5","JAR8890F","EO","JG GC","07-03-2025",NA,38,30,543,"control","control_1971-1980",35.383856,-106.490929,"cope.imler",0
"148","MSB:Fish:4487",1978,9,29,"MSB 4487-3","JAR8889F","EO","KL","07-03-2025",NA,46,35,1166,"control","control_1971-1980",35.383856,-106.490929,"cope.imler",0
"149","MSB:Fish:4487",1978,9,29,"MSB 4487-4","JAR8891F","BP","GC","07-03-2025",NA,36,27,481,"control","control_1971-1980",35.383856,-106.490929,"cope.imler",0
"150","MSB:Fish:4487",1978,9,29,"MSB 4487-2","JAR8893F","BP","GC","07-03-2025",NA,49,38,1354,"control","control_1971-1980",35.383856,-106.490929,"cope.imler",0
"151","MSB:Fish:4984",1978,9,5,"MSB 4984-3","JAR8640F","EO","CLW","06-23-2025",NA,38,29,504,"impact","impact_1971-1980",35.196977,-106.642444,"cope.imler",0
"152","MSB:Fish:4984",1978,9,5,"MSB 4984-4","JAR8642F","JG","KL","06-23-2025",NA,32,25,338,"impact","impact_1971-1980",35.196977,-106.642444,"cope.imler",0
"153","MSB:Fish:4984",1978,9,5,"MSB 4984-5","JAR8644F","BP","CW","06-23-2025",NA,32,24,341,"impact","impact_1971-1980",35.196977,-106.642444,"cope.imler",0
"154","MSB:Fish:4984",1978,9,5,"MSB 4984-2","JAR8662F","BP","CLW","06-23-2025",NA,38,30,541,"impact","impact_1971-1980",35.196977,-106.642444,"cope.imler",0
"155","MSB:Fish:4984",1978,9,5,"MSB 4984-1","JAR8660F","EO","CLW","06-23-2025",NA,39,30,621,"impact","impact_1971-1980",35.196977,-106.642444,"cope.imler",0
"156","MSB:Fish:4987",1977,7,6,"MSB 4987-5","JAR8788F","JG","GC","07-01-2025",NA,40,33,672,"control","control_1971-1980",35.232431,-106.594272,"cope.imler",0
"157","MSB:Fish:4987",1977,7,6,"MSB 4987-1","JAR8849F","JG","KL","07-01-2025",NA,52,40,1450,"control","control_1971-1980",35.232431,-106.594272,"cope.imler",0
"158","MSB:Fish:4987",1977,7,6,"MSB 4987-3","JAR8851F","JG","KL","07-01-2025",NA,47,37,1297,"control","control_1971-1980",35.232431,-106.594272,"cope.imler",0
"159","MSB:Fish:4987",1977,7,6,"MSB 4987-2","JAR8790F","EO","JG KL","07-01-2025",NA,54,44,1436,"control","control_1971-1980",35.232431,-106.594272,"cope.imler",0
"160","MSB:Fish:4987",1977,7,6,"MSB 4987-4","JAR8853F","EO","BP","07-01-2025",NA,47,37,1163,"control","control_1971-1980",35.232431,-106.594272,"cope.imler",0
"161","MSB:Fish:49970",1994,5,5,"MSB 49970-1","JAR8641F","EO","CLW","06-20-2025",NA,66,52,2386,"control","control_1991-2000",35.28302778,-106.5981389,"cope.imler",0
"162","MSB:Fish:49970",1994,5,5,"MSB 49970-5","JAR8646F","EO","EO KL","06-20-2025",NA,64,51,2231,"control","control_1991-2000",35.28302778,-106.5981389,"cope.imler",0
"163","MSB:Fish:49970",1994,5,5,"MSB 49970-3","JAR8645F","EO","KL BP CW","06-20-2025",NA,69,55,2817,"control","control_1991-2000",35.28302778,-106.5981389,"cope.imler",1
"164","MSB:Fish:49970",1994,5,5,"MSB 49970-4","JAR8648F","JG","KL","06-20-2025",FALSE,65,53,2749,"control","control_1991-2000",35.28302778,-106.5981389,"cope.imler",0
"165","MSB:Fish:49970",1994,5,5,"MSB 49970-2","JAR8643F","JG","CW JG","06-20-2025",NA,63,52,2230,"control","control_1991-2000",35.28302778,-106.5981389,"cope.imler",0
"166","MSB:Fish:5263",1986,8,12,"MSB 5263-1","JAR8856F","BP","GC","07-02-2025",NA,36,29,497,"control","control_1981-1990",35.28302778,-106.5981389,"cope.imler",0
"167","MSB:Fish:5263",1986,8,12,"MSB 5263-4","JAR8857F","BP","KL","07-02-2025",NA,35,27,407,"control","control_1981-1990",35.28302778,-106.5981389,"cope.imler",0
"168","MSB:Fish:5263",1986,8,12,"MSB 5263-2","JAR8861F","BP","CW","07-02-2025",NA,36,29,462,"control","control_1981-1990",35.28302778,-106.5981389,"cope.imler",0
"169","MSB:Fish:5263",1986,8,12,"MSB 5263-3","JAR8855F","BP","CW","07-02-2025",NA,35,31,653,"control","control_1981-1990",35.28302778,-106.5981389,"cope.imler",0
"170","MSB:Fish:5263",1986,8,12,"MSB 5263-5","JAR8859F","BP","BP EO","07-02-2025",NA,36,29,444,"control","control_1981-1990",35.28302778,-106.5981389,"cope.imler",0
"171","MSB:Fish:5814",1987,9,10,"MSB 5814-1","JAR8631F","KL","KL","06-16-2025",NA,66,52,2223,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"172","MSB:Fish:5814",1987,9,10,"MSB 5814-2","JAR8634F","JG","CW","06-17-2025",NA,55,47,1856,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"173","MSB:Fish:5814",1987,9,10,"MSB 5814-3","JAR8630F","EO","CLW CW","06-18-2025",NA,67,52,2759,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"174","MSB:Fish:5814",1987,9,10,"MSB 5814-5","JAR8636F","JG","KL","06-19-2025",NA,85,68,5700,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"175","MSB:Fish:5814",1987,9,10,"MSB 5814-4","JAR8633F","EO","KL","06-16-2025",NA,52,41,1282,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"176","MSB:Fish:5825",1987,9,10,"MSB 5825-4","JAR8663F","BP","EO CW","06-18-2025",NA,63,49,2591,"impact","impact_1981-1990",34.875039,-106.717581,"cope.imler",0
"177","MSB:Fish:5825",1987,9,10,"MSB 5825-3","JAR8661F","BP","CLW KL","06-18-2025",NA,77,62,4671,"impact","impact_1981-1990",34.875039,-106.717581,"cope.imler",0
"178","MSB:Fish:5825",1987,9,10,"MSB 5825-5","JAR8639F","BP","CW","06-18-2025",NA,52,42,1542,"impact","impact_1981-1990",34.875039,-106.717581,"cope.imler",0
"179","MSB:Fish:5825",1987,9,10,"MSB 5825-2","JAR8659F","BP","CW","06-18-2025",NA,54,42,1606,"impact","impact_1981-1990",34.875039,-106.717581,"cope.imler",0
"180","MSB:Fish:5825",1987,9,10,"MSB 5825-1","JAR8657F","BP","BP KL","06-18-2025",FALSE,59,47,2305,"impact","impact_1981-1990",34.875039,-106.717581,"cope.imler",0
"181","MSB:Fish:68463",1984,8,15,"MSB 68463-1","JAR8864F","BP","GC","07-02-2025",NA,37,30,505,"impact","impact_1981-1990",35.089293,-106.680842,"cope.imler",0
"182","MSB:Fish:68463",1984,8,15,"MSB 68463-4","JAR8870F","BP","CW","07-02-2025",NA,42,34,485,"impact","impact_1981-1990",35.089293,-106.680842,"cope.imler",0
"183","MSB:Fish:68463",1984,8,15,"MSB 68463-3","JAR8868F","BP","CW","07-02-2025",NA,36,27,313,"impact","impact_1981-1990",35.089293,-106.680842,"cope.imler",0
"184","MSB:Fish:68463",1984,8,15,"MSB 68463-5","JAR8860F","BP","GC","07-02-2025",NA,35,27,398,"impact","impact_1981-1990",35.089293,-106.680842,"cope.imler",0
"185","MSB:Fish:68463",1984,8,15,"MSB 68463-2","JAR8866F","BP","CW","07-02-2025",NA,48,37,950,"impact","impact_1981-1990",35.089293,-106.680842,"cope.imler",0
"186","MSB:Fish:68501",1984,8,15,"MSB 68501-4","JAR8787F","JG","CW","07-01-2025",NA,79,64,4731,"control","control_1981-1990",35.225523,-106.597651,"cope.imler",0
"187","MSB:Fish:68501",1984,8,15,"MSB 68501-3","JAR8785F","JG","KL","07-01-2025",NA,36,29,472,"control","control_1981-1990",35.225523,-106.597651,"cope.imler",0
"188","MSB:Fish:68501",1984,8,15,"MSB 68501-5","JAR8789F","JG","CW","07-01-2025",NA,72,60,3973,"control","control_1981-1990",35.225523,-106.597651,"cope.imler",0
"189","MSB:Fish:68501",1984,8,15,"MSB 68501-2","JAR8783F","JG","KL","07-01-2025",NA,37,29,513,"control","control_1981-1990",35.225523,-106.597651,"cope.imler",0
"190","MSB:Fish:68501",1984,8,15,"MSB 68501-1","JAR8786F","JG","GC","07-01-2025",NA,35,26,349,"control","control_1981-1990",35.225523,-106.597651,"cope.imler",0
"191","MSB:Fish:68513",1984,8,16,"MSB 68513-4","JAR8896F","EO","CW","07-03-2025",NA,41,32,638,"control","control_1981-1990",35.211416,-106.612833,"cope.imler",0
"192","MSB:Fish:68513",1984,8,16,"MSB 68513-2","JAR8897F","EO","KL","07-03-2025",NA,47,36,941,"control","control_1981-1990",35.211416,-106.612833,"cope.imler",0
"193","MSB:Fish:68513",1984,8,16,"MSB 68513-1","JAR8895F","BP","GC","07-03-2025",NA,44,34,769,"control","control_1981-1990",35.211416,-106.612833,"cope.imler",0
"194","MSB:Fish:68513",1984,8,16,"MSB 68513-5","JAR8901F","EO","BP","07-03-2025",NA,40,31,606,"control","control_1981-1990",35.211416,-106.612833,"cope.imler",0
"195","MSB:Fish:68513",1984,8,16,"MSB 68513-3","JAR8899F","BP","CW","07-03-2025",NA,37,27,397,"control","control_1981-1990",35.211416,-106.612833,"cope.imler",0
"196","MSB:Fish:68528",1984,8,16,"MSB 68528-1","JAR8731F","EO","KL","06-25-2025",NA,69,55,3206,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"197","MSB:Fish:68528",1984,8,16,"MSB 68528-5","JAR8733F","BP","CLW","06-25-2025",NA,47,37,1014,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"198","MSB:Fish:68528",1984,8,16,"MSB 68528-2","JAR8728F","EO","KL","06-25-2025",FALSE,72,57,2986,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"199","MSB:Fish:68528",1984,8,16,"MSB 68528-3","JAR8732F","BP","JG CW","06-25-2025",NA,67,53,2767,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"200","MSB:Fish:68528",1984,8,16,"MSB 68528-4","JAR8730F","EO","KL","06-25-2025",NA,68,55,2391,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"201","MSB:Fish:7593",1988,5,25,"MSB 7593-2","JAR8705F","EO","JG CW","06-24-2025",NA,64,50,2324,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"202","MSB:Fish:7593",1988,5,25,"MSB 7593-5","JAR8709F","BP","BP CLW","06-24-2025",NA,62,51,2400,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"203","MSB:Fish:7593",1988,5,25,"MSB 7593-4","JAR8707F","EO","BP KL","06-24-2025",FALSE,61,48,1922,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"204","MSB:Fish:7593",1988,5,25,"MSB 7593-3","JAR8706F","BP","BP KL","06-24-2025",FALSE,58,45,2248,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"205","MSB:Fish:7593",1988,5,25,"MSB 7593-1","JAR8704F","BP","KL","06-24-2025",FALSE,64,50,3600,"impact","impact_1981-1990",34.905272,-106.685564,"cope.imler",0
"206","MSB:Fish:7788",1988,5,25,"MSB 7788-2","JAR8769F","BP","KL","06-30-2025",NA,69,53,2804,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"207","MSB:Fish:7788",2988,5,25,"MSB 7788-4","JAR8764F","BP","BP","06-30-2025",NA,56,45,1819,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"208","MSB:Fish:7788",1988,5,25,"MSB 7788-3","JAR8767F","EO","KL","06-30-2025",NA,69,55,3017,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"209","MSB:Fish:7788",1988,5,25,"MSB 7788-1","JAR8763F","EO","KL","06-30-2025",NA,64,51,2418,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"210","MSB:Fish:7788",1988,5,25,"MSB 7788-5","JAR8762F","EO","KL","06-30-2025",NA,60,47,2139,"control","control_1981-1990",35.322164,-106.557448,"cope.imler",0
"211","MSB:Fish:1129",1959,2,20,"MSB 1129-5","JAR8672F","JG","CW","06-20-2025",NA,40,32,383,"control","control_1951-1960",35.350556,-106.535497,"cope.lern",0
"212","MSB:Fish:1129",1959,2,20,"MSB 1129-2","JAR8674F","EO","CLW","06-20-2025",NA,46,34,697,"control","control_1951-1960",35.350556,-106.535497,"cope.lern",0
"213","MSB:Fish:1129",1959,2,20,"MSB 1129-1","JAR8668F","JG","KL","06-20-2025",NA,41,33,519,"control","control_1951-1960",35.350556,-106.535497,"cope.lern",0
"214","MSB:Fish:1129",1959,2,20,"MSB 1129-4","JAR8671F","EO","JG KL","06-20-2025",NA,41,31,580,"control","control_1951-1960",35.350556,-106.535497,"cope.lern",0
"215","MSB:Fish:1129",1959,2,20,"MSB 1129-3","JAR8673F","JG","CW","06-20-2025",NA,43,36,659,"control","control_1951-1960",35.350556,-106.535497,"cope.lern",0
"216","MSB:Fish:1130",1949,10,29,"MSB 1130-5","JAR8701F","EO","KL","06-24-2025",NA,57,48,2022,"impact","impact_1941-1950",34.87537,-106.717837,"cope.lern",0
"217","MSB:Fish:1130",1949,10,29,"MSB 1130-3","JAR8697F","JG","JG CW","06-24-2025",NA,61,49,1811,"impact","impact_1941-1950",34.87537,-106.717837,"cope.lern",0
"218","MSB:Fish:1130",1949,10,29,"MSB 1130-4","JAR8699F","BP","CLW","06-24-2025",NA,62,47,2068,"impact","impact_1941-1950",34.87537,-106.717837,"cope.lern",0
"219","MSB:Fish:1130",1949,10,29,"MSB 1130-1","JAR8690F","JG","JG KL","06-24-2025",FALSE,71,58,3286,"impact","impact_1941-1950",34.87537,-106.717837,"cope.lern",0
"220","MSB:Fish:1130",1949,10,29,"MSB 1130-2","JAR8695F","BP","KL","06-24-2025",FALSE,68,54,3151,"impact","impact_1941-1950",34.87537,-106.717837,"cope.lern",0
"221","MSB:Fish:1131",1959,2,24,"MSB 1131-5","JAR8682F","BP","KL","06-23-2025",NA,53,44,1289,"impact","impact_1951-1960",34.987044,-106.690293,"cope.lern",0
"222","MSB:Fish:1131",1959,2,24,"MSB 1131-2","JAR8689F","EO","CW","06-23-2025",NA,60,47,1798,"impact","impact_1951-1960",34.987044,-106.690293,"cope.lern",0
"223","MSB:Fish:1131",1959,2,24,"MSB 1131-3","JAR8693F","BP","CW","06-23-2025",FALSE,54,44,1280,"impact","impact_1951-1960",34.987044,-106.690293,"cope.lern",0
"224","MSB:Fish:1131",1959,2,24,"MSB 1131-4","JAR8680F","EO","KL","06-23-2025",NA,52,43,1316,"impact","impact_1951-1960",34.987044,-106.690293,"cope.lern",0
"225","MSB:Fish:1131",1959,2,24,"MSB 1131-2","JAR8691F","JG","CLW","06-23-2025",NA,63,51,1849,"impact","impact_1951-1960",34.987044,-106.690293,"cope.lern",0
"226","MSB:Fish:1132",1947,10,25,"MSB 1132-1","JAR8684F","JG","CW","06-23-2025",NA,71,58,3310,"control","control_1941-1950",35.380629,-106.503529,"cope.lern",0
"227","MSB:Fish:1132",1947,10,25,"MSB 1132-4","JAR8694F","JG","KL","06-23-2025",NA,63,54,2744,"control","control_1941-1950",35.380629,-106.503529,"cope.lern",0
"228","MSB:Fish:1132",2947,10,25,"MSB 1132-5","JAR8692F","JG","CW","06-23-2025",NA,61,49,1975,"control","control_1941-1950",35.380629,-106.503529,"cope.lern",0
"229","MSB:Fish:1132",1947,10,25,"MSB 1132-3","JAR8688F","JG","CLW","06-23-2025",NA,77,64,4621,"control","control_1941-1950",35.380629,-106.503529,"cope.lern",0
"230","MSB:Fish:1132",1947,10,25,"MSB 1132-2","JAR8686F","JG","CW","06-23-2025",NA,73,62,3934,"control","control_1941-1950",35.380629,-106.503529,"cope.lern",0
"231","MSB:Fish:1149",1939,2,26,"MSB 1149-1","JAR8871F","JG","GC","07-02-2025",NA,55,45,1360,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"232","MSB:Fish:1149",1939,2,26,"MSB 1149-5","JAR8872F","EO","KL","07-02-2025",FALSE,76,57,3276,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"233","MSB:Fish:1149",1939,2,26,"MSB 1149-3","JAR8875F","EO","EO KL","07-02-2025",NA,61,47,1795,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"234","MSB:Fish:1149",1939,2,26,"MSB 1149-4","JAR8877F","JG","CW","07-02-2025",NA,57,45,1435,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"235","MSB:Fish:1149",1939,2,26,"MSB 1149-2","JAR8873F","JG","GC","07-02-2025",FALSE,64,52,2298,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"236","MSB:Fish:1150",1939,6,9,"MSB 1150-3","JAR8712F","BP","CW","06-24-2025",FALSE,71,54,4462,"impact","impact_1931-1940",34.906619,-106.685289,"cope.lern",0
"237","MSB:Fish:1150",1939,6,9,"MSB 1150-1","JAR8708F","BP","KL","06-24-2025",NA,63,50,2550,"impact","impact_1931-1940",34.906619,-106.685289,"cope.lern",0
"238","MSB:Fish:1150",1939,6,9,"MSB 1150-2","JAR8714F","JG","CLW","06-24-2025",FALSE,72,61,4536,"impact","impact_1931-1940",34.906619,-106.685289,"cope.lern",0
"239","MSB:Fish:1150",1939,6,9,"MSB 1150-5","JAR8710F","BP","CW","06-24-2025",FALSE,60,49,2576,"impact","impact_1931-1940",34.906619,-106.685289,"cope.lern",0
"240","MSB:Fish:1150",1939,6,9,"MSB 1150-4","JAR8716F","JG","KL","06-24-2025",FALSE,65,53,3213,"impact","impact_1931-1940",34.906619,-106.685289,"cope.lern",0
"241","MSB:Fish:1154",1949,10,21,"MSB 1154-4","JAR8770F","EO","CW","06-30-2025",NA,54,43,1207,"impact","impact_1941-1950",34.929201,-106.681499,"cope.lern",0
"242","MSB:Fish:1154",1949,10,21,"MSB 1154-2","JAR8773F","EO","KL","06-30-2025",FALSE,66,52,2229,"impact","impact_1941-1950",34.929201,-106.681499,"cope.lern",0
"243","MSB:Fish:1154",1949,10,21,"MSB 1154-3","JAR8768","BP","BP","06-30-2025",NA,60,48,1790,"impact","impact_1941-1950",34.929201,-106.681499,"cope.lern",0
"244","MSB:Fish:1154",1949,10,21,"MSB 1154-5","JAR8772F","BP","BP","06-30-2025",FALSE,44,34,644,"impact","impact_1941-1950",34.929201,-106.681499,"cope.lern",0
"245","MSB:Fish:1154",1949,10,21,"MSB 1154-1","JAR8771F","BP","EO GC CW","06-30-2025",NA,65,51,2430,"impact","impact_1941-1950",34.929201,-106.681499,"cope.lern",0
"246","MSB:Fish:1155",1943,6,23,"MSB 1155-3","JAR8685F","BP","CW","06-23-2025",NA,69,56,3145,"control","control_1941-1950",35.322418,-106.557971,"cope.lern",0
"247","MSB:Fish:1155",1943,6,23,"MSB 1155-4","JAR8683F","EO","BP KL","06-23-2025",FALSE,54,45,1684,"control","control_1941-1950",35.322418,-106.557971,"cope.lern",0
"248","MSB:Fish:1155",2943,6,23,"MSB1155-1","JAR8679F","BP","BP CW KL","06-23-2025",NA,62,50,2170,"control","control_1941-1950",35.322418,-106.557971,"cope.lern",0
"249","MSB:Fish:1155",1943,6,23,"MSB 1155-5","JAR8687F","EO","KL","06-23-2025",NA,53,45,1706,"control","control_1941-1950",35.322418,-106.557971,"cope.lern",0
"250","MSB:Fish:1155",1943,6,23,"MSB 1155-2","JAR8681F","EO","KL","06-23-2025",NA,63,50,2536,"control","control_1941-1950",35.322418,-106.557971,"cope.lern",0
"251","MSB:Fish:1160",1939,1,28,"MSB 1160-3","JAR8784F","JG","CW","07-01-2025",NA,51,42,1253,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"252","MSB:Fish:1160",1939,1,28,"MSB 1160-2","JAR8779","JG","EO GC","07-01-2025",NA,48,38,800,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"253","MSB:Fish:1160",1939,1,28,"MSB 1160-1","JAR8781F","JG","GC","07-01-2025",NA,51,43,1112,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"254","MSB:Fish:1160",1939,1,28,"MSB 1160-4","JAR8780F","JG","GC","07-01-2025",FALSE,50,41,1020,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"255","MSB:Fish:1160",1939,1,28,"MSB 1160-5","JAR8782F","EO","GC","07-01-2025",NA,51,40,1021,"impact","impact_1931-1940",35.100259,-106.692107,"cope.lern",0
"256","MSB:Fish:19389",1994,5,27,"MSB 19389-1","JAR8874F","JG","JG","07-02-2025",FALSE,56,44,1941,"control","control_1991-2000",35.322164,-106.557448,"cope.lern",0
"257","MSB:Fish:19389",1994,5,27,"MSB 19389-2","JAR8862F","EO","KL","07-02-2025",NA,52,40,1391,"control","control_1991-2000",35.322164,-106.557448,"cope.lern",0
"258","MSB:Fish:19389",1994,5,27,"MSB 19389-5","JAR8878F","BP","CW","07-02-2025",NA,44,35,909,"control","control_1991-2000",35.322164,-106.557448,"cope.lern",0
"259","MSB:Fish:19389",1994,5,27,"MSB 19389-4","JAR8858F","EO","GC","07-02-2025",NA,48,38,1096,"control","control_1991-2000",35.322164,-106.557448,"cope.lern",0
"260","MSB:Fish:19389",1994,5,27,"MSB 19389-3","JAR8876F","JG","KL","07-02-2025",FALSE,55,46,2190,"control","control_1991-2000",35.322164,-106.557448,"cope.lern",0
"261","MSB:Fish:19537",1994,9,16,"MSB 19537-3","JAR8635F","EO","CLW","06-20-2025",NA,59,46,1370,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"262","MSB:Fish:19537",1994,9,16,"MSB 19537-2","JAR8664F","EO","CW","06-16-2025",NA,58,46,1650,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"263","MSB:Fish:19537",1994,9,16,"MSB 19537-1","JAR8632F","JG","KL","06-16-2025",NA,54,48,1824,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"264","MSB:Fish:19537",1994,9,16,"MSB 19537-4","JAR8638F","JG","CLW","06-16-2025",NA,53,44,1183,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"265","MSB:Fish:19537",1994,9,16,"MSB 19537-5","JAR8637F","EO","CW","06-16-2025",NA,47,38,760,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"266","MSB:Fish:19688",1994,10,10,"MSB 19688-2","JAR8863F","BP","JG CW","07-02-2025",NA,57,44,1805,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"267","MSB:Fish:19688",1994,10,10,"MSB 19688-4","JAR8867F","BP","CW","07-02-2025",NA,58,46,1810,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"268","MSB:Fish:19688",1994,10,10,"MSB 19688-5","JAR8869F","BP","KL","07-02-2025",NA,48,38,993,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"269","MSB:Fish:19688",1994,10,10,"MSB 19688-1","JAR8886F","BP","JG CW","07-02-2025",NA,65,51,2667,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"270","MSB:Fish:19688",1994,10,10,"MSB 19688-3","JAR8865F","BP","KL","07-02-2025",FALSE,56,45,2032,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"271","MSB:Fish:20390",1994,8,11,"MSB 20390-2","JAR8881F","JG","GC","07-02-2025",NA,40,36,923,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"272","MSB:Fish:20390",1994,8,11,"MSB 20390-3","JAR8880F","JG","EO","07-02-2025",NA,41,33,528,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"273","MSB:Fish:20390",1994,8,11,"MSB 20390-1","JAR8883F","JG","JG","07-02-2025",NA,53,41,1467,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"274","MSB:Fish:20390",1994,8,11,"MSB 20390-4","JAR8882F","JG","BP","07-02-2025",NA,49,38,968,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"275","MSB:Fish:20390",1994,8,11,"MSB 20390-5","JAR8884F","JG","CW","07-02-2025",NA,49,40,1145,"impact","impact_1991-2000",34.85683333,-106.7208056,"cope.lern",0
"276","MSB:Fish:20526",1994,7,27,"MSB 20526-5","JAR8666F","EO","CW","06-20-2025",NA,37,29,510,"impact","impact_1991-2000",34.905272,-106.685564,"cope.lern",0
"277","MSB:Fish:20526",1994,7,27,"MSB 20526-4","JAR8669F","BP","CLW","06-20-2025",NA,34,26,375,"impact","impact_1991-2000",34.905272,-106.685564,"cope.lern",0
"278","MSB:Fish:20526",1994,7,27,"MSB 20526-2","JAR8665F","BP","CW","06-20-2025",NA,37,29,507,"impact","impact_1991-2000",34.905272,-106.685564,"cope.lern",0
"279","MSB:Fish:20526",1994,7,27,"MSB 20526-3","JAR8667F","EO","CLW","06-20-2025",NA,38,30,599,"impact","impact_1991-2000",34.905272,-106.685564,"cope.lern",0
